"","Sample","Av_Total_Int","Av_Blue_Int_Percent","Av_Green_Int_Percent","Av_Yellow_Int_Percent","Av_Red_Int_Percent","Av-LM","AV_MS","Av_Chroma","Av_Hue_radians","Av_Hue_degrees","Av_Adjust_Hue_degrees","Av_Adjust_Radians","Adjust_Hue_degrees_2SE","Total_Int_2SE","Chroma_2SE","Reverse_Chroma","Color_Class","Geography","Population","Intensity_Class"
"./656a_28_30_Intensity_Chroma_Hue.txt","./656a_28_30_Intensity_Chroma_Hue.txt",8668.49465492787,0.0816010411615953,0.0340473547360297,0.17184615016343,0.712505453938945,0.678458099202915,0.0902451090018349,0.684440539159281,0.132228245825055,7.57612041819402,97.576120418194,1.70371003904783,0.154122512940214,160.569286250841,0.0083914252095669,0.315559460840719,"DR_Sym","Sym","656a","D"
"./656a_30_30_Intensity_Chroma_Hue.txt","./656a_30_30_Intensity_Chroma_Hue.txt",8676.0967112009,0.0818572313412489,0.0297577561588369,0.167470308251262,0.720914704248652,0.691156948089815,0.0856130769100137,0.69644150093197,0.123188876035464,7.05820267979237,97.0582026797924,1.69466703091701,0.0893963659131865,293.941478529156,0.0126916974484835,0.30355849906803,"DR_Sym","Sym","656a","D"
"./667_03_01_Intensity_Chroma_Hue.txt","./667_03_01_Intensity_Chroma_Hue.txt",9988.57449871864,0.111126923279917,0.0473092373902214,0.177377714956624,0.664186124373238,0.616876886983016,0.0662507916767075,0.620426219730752,0.107002851408965,6.13081178159917,96.1308117815992,1.67847449142475,0.0865602221576123,334.030625098012,0.013105731037284,0.379573780269248,"DR_Sym","Sym","667","D"
"./667_04_04_Intensity_Chroma_Hue.txt","./667_04_04_Intensity_Chroma_Hue.txt",8338.9116992839,0.0710987371752715,0.0265560136234586,0.144532726788434,0.757812522412836,0.731256508789378,0.073433989613162,0.73494349104986,0.100102567651481,5.73545464485267,95.7354546448527,1.67157143030695,0.171591218716807,283.185611950586,0.00957407379629792,0.26505650895014,"DR_Sym","Sym","667","D"
"./667_08_04_Intensity_Chroma_Hue.txt","./667_08_04_Intensity_Chroma_Hue.txt",8039.50210328984,0.0500667664510282,0.0213707024884305,0.138614223319903,0.789948307740638,0.768577605252208,0.0885474568688748,0.773664401754388,0.114745664750428,6.5744423076226,96.5744423076226,1.6862204212442,0.0939555454612352,161.13948738549,0.00937226046040141,0.226335598245612,"DR_Sym","Sym","667","D"
"./667_6_2_Intensity_Chroma_Hue.txt","./667_6_2_Intensity_Chroma_Hue.txt",8223.47305430122,0.088236190231216,0.0351803054851111,0.160565400922548,0.716018103361125,0.680837797876014,0.072329210691332,0.684671580514941,0.105846829755104,6.0645766198072,96.0645766198072,1.67731800447282,0.0960124808915336,254.349439864999,0.0187191982279902,0.315328419485059,"DR_Sym","Sym","667","D"
"./680a_03_01_Intensity_Chroma_Hue.txt","./680a_03_01_Intensity_Chroma_Hue.txt",7783.09257026759,0.0527882798053389,0.0231906668606131,0.157428253762843,0.766592799571205,0.743402132710592,0.104639973957504,0.750737700709749,0.139897701289408,8.01554784746495,98.015547847465,1.71138258146367,0.15047674164684,199.718424140368,0.00787524174541898,0.249262299290251,"DR_Sym","Sym","680a","D"
"./680a_06_09_Intensity_Chroma_Hue.txt","./680a_06_09_Intensity_Chroma_Hue.txt",7017.5803179357,0.0348005849296694,0.0174743253445808,0.123664344028008,0.824060745697742,0.806586420353161,0.0888637590983382,0.811488262601998,0.109948455523151,6.29958246545841,96.2995824654584,1.68142128114292,0.248475999593068,188.454195317434,0.0165988060041788,0.188511737398002,"DR_Sym","Sym","680a","D"
"./680a_08_01_Intensity_Chroma_Hue.txt","./680a_08_01_Intensity_Chroma_Hue.txt",7152.51018334198,0.0472878207555182,0.0307394111757722,0.145431202507969,0.77654156556074,0.745802154384968,0.098143381752451,0.752242111184665,0.130940961799538,7.50236447649728,97.5023644764973,1.70242223689122,0.180227483776784,160.787803425591,0.0111319851122081,0.247757888815335,"DR_Sym","Sym","680a","D"
"./680a_09_01_Intensity_Chroma_Hue.txt","./680a_09_01_Intensity_Chroma_Hue.txt",8734.99776146987,0.0571907492342112,0.0227349640814281,0.160167782249618,0.759906504434743,0.737171540353315,0.102977033015407,0.744336700141255,0.13885286967349,7.95568340557107,97.9556834055711,1.71033732930362,0.153427891549786,374.24304472482,0.011853585948381,0.255663299858745,"DR_Sym","Sym","680a","D"
"./680a_10_01_Intensity_Chroma_Hue.txt","./680a_10_01_Intensity_Chroma_Hue.txt",9068.29876273576,0.0958699060145874,0.0435213592515405,0.17536336821477,0.685245366519102,0.641724007267562,0.0794934622001824,0.646653890005307,0.123128621789198,7.05475036578357,97.0547503657836,1.69460675241844,0.304036744952469,253.845449411483,0.0182020709325392,0.353346109994693,"DR_Sym","Sym","680a","D"
"./680a_10_03_Intensity_Chroma_Hue.txt","./680a_10_03_Intensity_Chroma_Hue.txt",7926.55868702934,0.0555672663341548,0.0335530025065214,0.14670857054845,0.764171160610874,0.730618158104352,0.0911413042142951,0.736288546121549,0.124169637419818,7.11439616782528,97.1143961678253,1.69564818705727,0.157572046835879,210.098718411533,0.0250236459026968,0.263711453878451,"DR_Sym","Sym","680a","D"
"./680a_12_02_Intensity_Chroma_Hue.txt","./680a_12_02_Intensity_Chroma_Hue.txt",8341.51182832024,0.0675698866195673,0.0291537603662952,0.16485176957852,0.738424583435617,0.709270823069322,0.0972818829589531,0.715916727660108,0.136326049850246,7.8109072941092,97.8109072941092,1.70780949243683,0.135502224903041,101.450355780224,0.00598173975973754,0.284083272339892,"DR_Sym","Sym","680a","D"
"./702d_05_B_Intensity_Chroma_Hue.txt","./702d_05_B_Intensity_Chroma_Hue.txt",12744.5781390141,0.270499668771285,0.14561554063427,0.15566807668839,0.428216713906055,0.282601173271785,-0.114831592082894,0.305120287544934,5.89654600600272,337.847199848678,67.8471998486778,1.18463364815152,0.785140438916782,813.468021422554,0.00933370078055559,0.694879712455066,"LB_Allo","Allopatry","702d","L"
"./702d_06_A_Intensity_Chroma_Hue.txt","./702d_06_A_Intensity_Chroma_Hue.txt",13475.8741051918,0.272954541211463,0.152406822400843,0.15386551345275,0.420773122934945,0.268366300534102,-0.119089027758714,0.293661410223482,5.86533705029905,336.059058403847,66.0590584038468,1.15341213086082,0.688218841356278,429.254215547688,0.0048887844044708,0.706338589776518,"LB_Allo","Allopatry","702d","L"
"./702d_07_B_Intensity_Chroma_Hue.txt","./702d_07_B_Intensity_Chroma_Hue.txt",16169.2803808302,0.277866650396652,0.160763702773532,0.167740515903484,0.393629130926332,0.2328654281528,-0.110126134493167,0.25764346914177,5.84067997608387,334.646312116176,64.646312116176,1.1287451321872,0.678111604654601,372.912015314392,0.0134098612353195,0.74235653085823,"LB_Allo","Allopatry","702d","L"
"./702d_08_A_Intensity_Chroma_Hue.txt","./702d_08_A_Intensity_Chroma_Hue.txt",16239.5407767789,0.27619191485811,0.164911647743466,0.167907657590877,0.390988779807548,0.226077132064081,-0.108284257267233,0.250722849914742,5.83563907348961,334.357489672589,64.3574896725886,1.1237022006325,0.697612887560419,635.71150424638,0.00852492111094248,0.749277150085258,"LB_Allo","Allopatry","703b","L"
"./703b_03_C_Intensity_Chroma_Hue.txt","./703b_03_C_Intensity_Chroma_Hue.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LB_Allo","Allopatry","703b","L"
"./703b_21_B_Intensity_Chroma_Hue.txt","./703b_21_B_Intensity_Chroma_Hue.txt",14807.0983846488,0.26511168867101,0.150029526416677,0.159986590301074,0.424872194611239,0.274842668194561,-0.105125098369936,0.294339433777531,5.91709088803312,339.024334879614,69.0243348796142,1.20518679948533,0.790126759641054,497.95812704411,0.00947375827059994,0.705660566222469,"LB_Allo","Allopatry","703b","L"
"./704b_09_A_Intensity_Chroma_Hue.txt","./704b_09_A_Intensity_Chroma_Hue.txt",11043.3226048345,0.264799839908049,0.11463211826736,0.134641468400708,0.485926573423882,0.371294455156522,-0.130158371507341,0.393516592186506,5.94550457500182,340.652319223327,70.6523192233268,1.23361192294698,0.652172943292731,146.373692158705,0.00976588529477447,0.606483407813494,"LB_Allo","Allopatry","704b","L"
"./704b_10_B_Intensity_Chroma_Hue.txt","./704b_10_B_Intensity_Chroma_Hue.txt",12087.1762478263,0.263872678956379,0.13360636711847,0.139950805889421,0.46257014803573,0.328963780917259,-0.123921873066958,0.351610995553129,5.92205812935306,339.30893684307,69.3089368430696,1.21015604011709,0.736823296234647,305.18491643165,0.0113185308634386,0.648389004446871,"LB_Allo","Allopatry","704b","L"
"./704b_12_A_Intensity_Chroma_Hue.txt","./704b_12_A_Intensity_Chroma_Hue.txt",15322.7778501331,0.268419218307934,0.171912075887528,0.168523971442427,0.391144734362111,0.219232658474583,-0.0998952468655064,0.24098746033519,5.85559928871996,335.501125763461,65.5011257634607,1.1436704498382,0.818259354273257,548.592506832487,0.00694254113962095,0.75901253966481,"LB_Allo","Allo","704b","L"
"./704b_21_A_Intensity_Chroma_Hue.txt","./704b_21_A_Intensity_Chroma_Hue.txt",14548.1775257206,0.268817299032955,0.124546869587287,0.138394464404891,0.468241366974868,0.343694497387581,-0.130422834628065,0.367689696582163,5.91933175521824,339.152727111771,69.1527271117706,1.20742856861822,0.724858508765508,633.871413119139,0.0132565321419997,0.632310303417837,"LB_Allo","Allo","704b","L"
"./704b_22_C_Intensity_Chroma_Hue.txt","./704b_22_C_Intensity_Chroma_Hue.txt",13653.5989959885,0.269470453271877,0.131943208869879,0.150778237696911,0.447808100161333,0.315864891291454,-0.118692215574966,0.33764898118819,5.9213864790646,339.270454116232,69.2704541162325,1.20948411948977,1.29065828024478,291.478904600737,0.0138779192751455,0.66235101881181,"LB_Allo","Allo","704b","L"
"./706b_09_C_Intensity_Chroma_Hue.txt","./706b_09_C_Intensity_Chroma_Hue.txt",16131.2321411054,0.25046746828729,0.134235990401841,0.145263295488383,0.470033245822485,0.335797255420645,-0.105204172798907,0.351995559633863,5.97812636349772,342.52141002431,72.52141002431,1.2662468416943,0.851788435022404,441.588347314016,0.0138905492584884,0.648004440366137,"LB_Allo","Allopatry","706b","L"
"./706b_10_C_Intensity_Chroma_Hue.txt","./706b_10_C_Intensity_Chroma_Hue.txt",14398.0166109175,0.256400854562422,0.145234983722346,0.1526854220284,0.445678739686832,0.300443755964487,-0.103715432534021,0.317931139459993,5.95002809960515,340.911498091621,70.9114980916208,1.23813726826639,0.825109747519506,466.305693155206,0.00820983819258256,0.682068860540007,"LB_Allo","Allo","706b","L"
"./706b_13_B_Intensity_Chroma_Hue.txt","./706b_13_B_Intensity_Chroma_Hue.txt",14293.7246252761,0.264879267279328,0.1456327716766,0.148289907701709,0.441198053342362,0.295565281665762,-0.116589359577619,0.317844375575979,5.90503888987116,338.333806250234,68.3338062502342,1.19312995040091,0.985623387824969,597.526670400059,0.0192860101031044,0.682155624424021,"LB_Allo","Allo","706b","L"
"./706b_19_B_Intensity_Chroma_Hue.txt","./706b_19_B_Intensity_Chroma_Hue.txt",13186.9448464715,0.234694052655039,0.143453493612446,0.154145893041754,0.46770656069076,0.324253067078314,-0.0805481596132848,0.334143198352021,6.03947759367105,346.036576581177,76.0365765811775,1.3276227657031,0.478432197434889,454.726312065732,0.00860665356478006,0.665856801647979,"LB_Allo","Allopatry","706b","L"
"./706b_21_C_Intensity_Chroma_Hue.txt","./706b_21_C_Intensity_Chroma_Hue.txt",15872.5462078972,0.246941211843087,0.144040948440137,0.134444878144494,0.474572961572283,0.330532013132146,-0.112496333698593,0.349209604295471,5.95470820472549,341.179648362694,71.179648362694,1.2428192571264,0.631573001850762,349.325426368744,0.00776196782473719,0.650790395704529,"LB_Allo","Allo","706b","L"
"./759_06_C_Intensity_Chroma_Hue.txt","./759_06_C_Intensity_Chroma_Hue.txt",5848.38108954917,0.0591317110315086,0.0330279133580013,0.145919868725184,0.761920506885306,0.728892593527304,0.0867881576936759,0.734066608588789,0.118626330440925,6.79678807338928,96.7967880733893,1.69010264890045,0.286199304806252,127.242801814189,0.0107113068447926,0.265933391411211,"DR","South","759","D"
"./759_07_A_Intensity_Chroma_Hue.txt","./759_07_A_Intensity_Chroma_Hue.txt",7029.53870714762,0.0462688432571395,0.00843740772686834,0.147840672037747,0.797453076978245,0.789015669251376,0.101571828780608,0.795542989721397,0.12810862990483,7.34008381275023,97.3400838127502,1.69958876498453,0.223575255001278,98.6097949252171,0.00750205310024173,0.204457010278603,"DR","South","759","D"
"./759_10_A_Intensity_Chroma_Hue.txt","./759_10_A_Intensity_Chroma_Hue.txt",8550.4582437902,0.0704943706375899,0.0270329401801346,0.166824631806354,0.735648057375922,0.708615117195787,0.0963302611687638,0.715143972102626,0.135149498790694,7.7434958840152,97.7434958840152,1.70663246781614,0.193157476529553,232.191158623325,0.0104659617836927,0.284856027897374,"DR","South","759","D"
"./759_21_C_Intensity_Chroma_Hue.txt","./759_21_C_Intensity_Chroma_Hue.txt",7498.00579978882,0.0577928096327815,0.0199127757300499,0.160751902967851,0.761542511669318,0.741629735939268,0.10295909333507,0.748761420894888,0.138041624714709,7.90920249328161,97.9092024932816,1.7095257578192,0.244529603905813,156.515781080035,0.0107498823591416,0.251238579105112,"DR","South","759","D"
"./764_03_B_Intensity_Chroma_Hue.txt","./764_03_B_Intensity_Chroma_Hue.txt",9116.80154809473,0.199824218333498,0.083742466486665,0.123745748697864,0.592687566481973,0.508945099995308,-0.076078469635634,0.514634895394753,6.13459562416163,351.486438283884,81.4864382838842,1.42277908114718,0.399769833837148,241.675501336351,0.00808580560170259,0.485365104605247,"DB","North ","764","D"
"./764_10_B_Intensity_Chroma_Hue.txt","./764_10_B_Intensity_Chroma_Hue.txt",11557.7032118864,0.194940018679539,0.085883695910175,0.211507066672363,0.507669218737923,0.421785522827748,0.0165670479928239,0.4221464720373,0.0387101715551584,2.21792945433795,92.217929454338,1.6101543238059,0.444095202068217,396.197412283849,0.0124640952636024,0.5778535279627,"LR","North ","764","L"
"./764_11_B_Intensity_Chroma_Hue.txt","./764_11_B_Intensity_Chroma_Hue.txt",13244.6234249788,0.245311001421462,0.154620529285866,0.145866602226693,0.454201867065979,0.299581337780112,-0.0994443991947692,0.31581197415479,5.96138209422746,341.562034064094,71.5620340640938,1.24949583286513,1.06952840896354,359.327660493626,0.0100057906255676,0.68418802584521,"LB","North ","764","L"
"./764_15_A_Intensity_Chroma_Hue.txt","./764_15_A_Intensity_Chroma_Hue.txt",13256.8900953576,0.198005596258476,0.093530417571818,0.212504735359374,0.495959250810332,0.402428833238514,0.0144991391008973,0.402712419329447,0.0358133813506575,2.05195560148521,92.0519556014852,1.60725636764498,0.364780453343532,222.986156588479,0.00679752945446725,0.597287580670553,"LR","North ","764","L"
"./764_16_B_Intensity_Chroma_Hue.txt","./764_16_B_Intensity_Chroma_Hue.txt",12396.5025745017,0.195698973436761,0.0921629382472804,0.197797693288801,0.514340395027157,0.422177456779877,0.00209871985204009,0.422440557849671,1.57561914873667,90.2763273426069,90.2763273426069,1.57625333455345,1.20878855378954,489.261307003699,0.0121313510142519,0.577559442150329,"LR","North ","764","L"
"./764_18_C_Intensity_Chroma_Hue.txt","./764_18_C_Intensity_Chroma_Hue.txt",12542.4419996003,0.250930402163845,0.151769134911197,0.133741370724471,0.463559092200487,0.31178995728929,-0.117189031439375,0.333296615585675,5.92303214020763,339.364743554236,69.3647435542365,1.21113044301048,1.22520079046254,330.609394868528,0.0050784971194522,0.666703384414325,"LB","North ","764","L"
"./764_20_A_Intensity_Chroma_Hue.txt","./764_20_A_Intensity_Chroma_Hue.txt",11872.2973177093,0.183744795989882,0.10793249444321,0.215493210581734,0.492829498985173,0.384897004541963,0.0317484145918522,0.386288112405745,0.0826878518531853,4.73766492819052,94.7376649281905,1.65414970509539,0.712485837540738,359.521854472391,0.0119805463865452,0.613711887594255,"LR","North ","764","L"
"./764_24_C_Intensity_Chroma_Hue.txt","./764_24_C_Intensity_Chroma_Hue.txt",12748.0563617176,0.231151280917828,0.151691928245564,0.13541249646049,0.481744294376118,0.330052366130554,-0.0957387844573377,0.343731339373084,6.00025380968506,343.789219302247,73.7892193022473,1.28838319416622,0.713379945523063,224.26817311023,0.00859938704519625,0.656268660626916,"LB","North ","764","L"
"./764_25_B_Intensity_Chroma_Hue.txt","./764_25_B_Intensity_Chroma_Hue.txt",12800.2937674631,0.235068201646149,0.144416557488956,0.140090960388698,0.480424280476198,0.336007722987241,-0.0949772412574506,0.349234932828881,6.0071678389875,344.185364000707,74.185364000707,1.29530000636155,0.647852678223439,302.428867328046,0.00912543628105256,0.650765067171119,"LB","North ","764","L"
"./764_29_B_Intensity_Chroma_Hue.txt","./764_29_B_Intensity_Chroma_Hue.txt",13142.1987426785,0.231358732346538,0.152272552625469,0.145662696674464,0.470706018353529,0.31843346572806,-0.0856960356720737,0.330179380454122,6.01653575277896,344.7221059238,74.7221059238002,1.30467169073302,1.77249260317173,300.161122240169,0.0150780673005113,0.669820619545878,"LB","North ","764","L"
"./770_02_C_Intensity_Chroma_Hue.txt","./770_02_C_Intensity_Chroma_Hue.txt",16061.9473765276,0.263534087988002,0.178690908401317,0.14540562598564,0.41236937762504,0.233678469223723,-0.118128462002362,0.261911204349081,5.81385199544413,333.10918205266,63.1091820526605,1.10190635330042,0.823430627895724,337.628545664963,0.00986335829687647,0.738088795650919,"LB","North ","770","L"
"./770_03_C_Intensity_Chroma_Hue.txt","./770_03_C_Intensity_Chroma_Hue.txt",12250.8410992433,0.242309939301798,0.148212828186688,0.122721137872146,0.486756094639368,0.33854326645268,-0.119588801429652,0.359077284040973,5.9435449207108,340.540039303147,70.5400393031464,1.23165147989621,0.465853802081286,285.484933134981,0.00568326563034596,0.640922715959027,"LB","North ","770","L"
"./770_04_C_Intensity_Chroma_Hue.txt","./770_04_C_Intensity_Chroma_Hue.txt",14413.8823661981,0.246657408414506,0.168549368430552,0.138340260225644,0.446452962929299,0.277903594498747,-0.108317148188862,0.298469549444436,5.90897388147423,338.55926466151,68.5592646615098,1.19706652583588,1.24156120890866,561.501494232955,0.0180012995106804,0.701530450555564,"LB","North ","770","L"
"./770_07_C_Intensity_Chroma_Hue.txt","./770_07_C_Intensity_Chroma_Hue.txt",13499.3031917714,0.239004399694918,0.147649182117531,0.122273087507875,0.491073330679676,0.343424148562145,-0.116731312187043,0.362776435735892,5.95558451378678,341.229857173455,71.2298571734552,1.2436959189016,0.601975651204393,327.202111644894,0.00771936671580334,0.637223564264108,"LB","North ","770","L"
"./770_11_A_Intensity_Chroma_Hue.txt","./770_11_A_Intensity_Chroma_Hue.txt",14281.6119122165,0.251504132078477,0.170811657468828,0.13904283858679,0.438641371865905,0.267829714397077,-0.112461293491688,0.29055111362224,5.88509344063672,337.191016188609,67.1910161886086,1.17317647313444,0.715354612063852,367.790975494811,0.00618564529729728,0.70944888637776,"LB","North ","770","L"
"./770_16_C_Intensity_Chroma_Hue.txt","./770_16_C_Intensity_Chroma_Hue.txt",14342.340338278,0.252655948458277,0.166763326758716,0.136266367267656,0.44431435751535,0.277551030756634,-0.116389581190621,0.30114418554634,5.88512925049469,337.193067942335,67.1930679423354,1.17321229740586,1.15964148081923,603.890313620445,0.0117043076570182,0.69885581445366,"LB","North ","770","L"
"./770_20_C_Intensity_Chroma_Hue.txt","./770_20_C_Intensity_Chroma_Hue.txt",12185.8524790557,0.241362650867456,0.153282360338726,0.117467779945894,0.487887208847924,0.334604848509197,-0.123894870921561,0.356892736156272,5.9277376061818,339.634346895199,69.6343468951988,1.21583780293204,0.765237369641224,354.646146385313,0.00988728473427077,0.643107263843728,"LB","North ","770","L"
"./777_23_C_Intensity_Chroma_Hue.txt","./777_23_C_Intensity_Chroma_Hue.txt",11402.9821238024,0.240804445361598,0.140762836092262,0.127458486635643,0.490974231910496,0.350211395818234,-0.113345958725955,0.36811436486657,5.96997131898273,342.05416039186,72.0541603918598,1.2580885147785,0.348286246162244,236.911871818271,0.00608059696978481,0.63188563513343,"LB_Allo","Allopatry","777","L"
"./777_25_C_Intensity_Chroma_Hue.txt","./777_25_C_Intensity_Chroma_Hue.txt",13659.0281088636,0.248902912377974,0.149525938570625,0.133091350212859,0.468479798838542,0.318953860267917,-0.115811562165114,0.339361731985867,5.93453078655234,340.023567459902,70.023567459902,1.22263371755384,0.478861637807009,311.979052863252,0.00643751773760059,0.660638268014133,"LB_Allo","Allopatry","777","L"
"./777_26_A_Intensity_Chroma_Hue.txt","./777_26_A_Intensity_Chroma_Hue.txt",13117.8912743826,0.246500040136914,0.151177240395688,0.127293947816162,0.475028771651236,0.323851531255548,-0.119206092320752,0.345297364201842,5.92888383350945,339.700020883436,69.7000208834357,1.21698449161554,1.19283622975388,416.847285101127,0.011391002869506,0.654702635798158,"LB_Allo","Allopatry","777","L"
"./777_30_B_Intensity_Chroma_Hue.txt","./777_30_B_Intensity_Chroma_Hue.txt",14124.7363073881,0.257175383755886,0.159381447248025,0.161132035021431,0.422311133974658,0.262929686726633,-0.0960433487344553,0.279963499305975,5.93236785172383,339.899640422867,69.8996404228665,1.22046991214529,0.6049492406377,320.07543460536,0.0072420891971287,0.720036500694025,"LB_Allo","Allopatry","777","L"
"./778_01_B_Intensity_Chroma_Hue.txt","./778_01_B_Intensity_Chroma_Hue.txt",14844.2215598109,0.258038016229442,0.170183762342479,0.152304331612962,0.419473889815117,0.249290127472639,-0.105733684616481,0.270966600148251,5.87840501608359,336.807797690123,66.8077976901225,1.1664853564942,1.26657785910054,278.469300475821,0.0167587158128122,0.729033399851749,"LB_Allo","Allopatry","778","L"
"./778_03_A_Intensity_Chroma_Hue.txt","./778_03_A_Intensity_Chroma_Hue.txt",13726.8696217945,0.251858322797071,0.160656818260883,0.140794484744223,0.446690374197823,0.28603355593694,-0.111063838052848,0.306942670782308,5.91201978420929,338.733782033036,68.7337820330358,1.20011365454507,0.900570435110336,386.289597939702,0.00889881120782465,0.693057329217692,"LB_Allo","Allo","778","L"
"./778_09_C_Intensity_Chroma_Hue.txt","./778_09_C_Intensity_Chroma_Hue.txt",13593.2530613388,0.261384944767438,0.159163339359366,0.139215412206849,0.440236303666347,0.28107296430698,-0.122169532560589,0.306506826500955,5.87311460944887,336.504679718045,66.5046797180448,1.1611928204738,0.491829660408549,280.846959911262,0.00422706340583427,0.693493173499045,"LB_Allo","Allo","778","L"
"./778_11_C_Intensity_Chroma_Hue.txt","./778_11_C_Intensity_Chroma_Hue.txt",13913.1337140486,0.258571290370081,0.152827871840521,0.131413139710982,0.457187698078416,0.304359826237895,-0.127158150659099,0.330082390094992,5.88564415421494,337.222569752361,67.222569752361,1.17372740837456,1.283793654188,506.049753354724,0.0121155718464816,0.669917609905008,"LB_Allo","Allo","778","L"
"./778_15_A_Intensity_Chroma_Hue.txt","./778_15_A_Intensity_Chroma_Hue.txt",14451.6677232883,0.260426925824629,0.153897917366613,0.137775995912986,0.447899160895771,0.294001243529158,-0.122650929911643,0.318643065744504,5.88712386174045,337.307350748487,67.3073507484869,1.17520771148152,0.685636039307974,310.332378363788,0.00660827180576694,0.681356934255496,"LB_Allo","Allopatry","778","L"
"./785_05_A_Intensity_Chroma_Hue.txt","./785_05_A_Intensity_Chroma_Hue.txt",12395.8464533291,0.255248473945684,0.123280297207622,0.134752925342803,0.486718303503891,0.363438006296269,-0.120495548602881,0.382979122520003,5.96231605884288,341.615546294771,71.6155462947715,1.25043017340077,0.740852482250333,845.41084232711,0.0117117905724756,0.617020877479997,"LB_Allo","Allo","785","L"
"./785_09_Intensity_Chroma_Hue.txt","./785_09_Intensity_Chroma_Hue.txt",13593.6510181241,0.25880654116283,0.143326236837423,0.152366616586119,0.445500605413627,0.302174368576204,-0.106439924576711,0.320436430116373,5.94323030298514,340.522013035306,70.5220130353061,1.23133673553709,0.687922806436778,458.766521767254,0.0170390089758765,0.679563569883627,"LB_Allo","Allo","785","L"
"./785_12_B_Intensity_Chroma_Hue.txt","./785_12_B_Intensity_Chroma_Hue.txt",11538.3717614668,0.247652368049828,0.116214406361554,0.13079189059053,0.505341334998087,0.389126928636532,-0.116860477459298,0.406347209566348,5.99106028007851,343.262468856964,73.2624688569636,1.27918596416921,0.548670164441036,239.369106210265,0.0080354230784365,0.593652790433652,"LB_Allo","Allo","785","L"
"./785_13_B_Intensity_Chroma_Hue.txt","./785_13_B_Intensity_Chroma_Hue.txt",12840.71269107,0.262284658213066,0.145146362196665,0.139501175435832,0.453067804154437,0.307921441957773,-0.122783482777235,0.331590204959775,5.90280257325097,338.205674746243,68.2056747462426,1.19089273366455,0.810038526566403,415.696055787671,0.00949373764641992,0.668409795040225,"LB_Allo","Allopatry","785","L"
"./785_14_A_Intensity_Chroma_Hue.txt","./785_14_A_Intensity_Chroma_Hue.txt",14251.7050191435,0.259395894912899,0.164312017290325,0.153025759096536,0.42326632870024,0.258954311409915,-0.106370135816363,0.280116047691763,5.89108813736838,337.534487010793,67.5344870107933,1.17917358272814,1.18386409719747,548.35847938194,0.0140475939616801,0.719883952308237,"LB_Allo","Allopatry","785","L"
"./802_11_B_Intensity_Chroma_Hue.txt","./802_11_B_Intensity_Chroma_Hue.txt",7373.4137012183,0.0338718442871893,0.0118905827467513,0.13146222682976,0.822775346136299,0.810884763389547,0.097590382542571,0.816756457888339,0.119998392147175,6.87540141838895,96.875401418389,1.69147526286076,0.243567117394199,212.973204575255,0.0178245793203012,0.183243542111661,"DR_Sym","Sym","802","D"
"./802_12_C_Intensity_Chroma_Hue.txt","./802_12_C_Intensity_Chroma_Hue.txt",5739.15062256873,0.0194381166799212,0.0110274137795696,0.103249069939917,0.866285399600592,0.855257985821023,0.0838109532599954,0.859390151759063,0.0978919268858398,5.60879425896186,95.6087942589619,1.66935989975965,0.31488715398256,164.776380573024,0.0131277432775646,0.140609848240937,"DR_Sym","Sym","802","D"
"./802_14_A_Intensity_Chroma_Hue.txt","./802_14_A_Intensity_Chroma_Hue.txt",6676.08222449021,0.0444579966751441,0.0167715872988487,0.118652618893548,0.82011779713246,0.803346209833611,0.0741946222184035,0.806830490573348,0.0920939690248452,5.27659574373217,95.2765957437322,1.6635596082239,0.437689780350433,242.891096878833,0.0123508626125338,0.193169509426652,"DR_Sym","Sym","802","D"
"./831_16_Intensity_Chroma_Hue.txt","./831_16_Intensity_Chroma_Hue.txt",8101.26406192388,0.0663793381563019,0.0353054407510022,0.152515415766231,0.745799805326465,0.710494364575463,0.0861360776099291,0.715716545063262,0.120769937848782,6.91960773079248,96.9196077307925,1.69224711910907,0.260664830037111,372.111613387718,0.0192463571703523,0.284283454936738,"DR_Sym","Sym","831","D"
"./831_17_Intensity_Chroma_Hue.txt","./831_17_Intensity_Chroma_Hue.txt",8734.51080247571,0.0896391809381631,0.0278286160100147,0.170242807591358,0.712289395460464,0.68446077945045,0.0806036266531948,0.689198126433754,0.117178711566298,6.71384562152971,96.7138456215297,1.68865444736004,0.162414836984129,418.525996665245,0.0174374897510619,0.310801873566246,"DR_Sym","Sym","831","D"
"./831_19_Intensity_Chroma_Hue.txt","./831_19_Intensity_Chroma_Hue.txt",7621.56602809668,0.0844087822704298,0.03579940421556,0.158952474703527,0.720839338810483,0.685039934594923,0.074543692433097,0.689092748388545,0.108409408410616,6.21140156143833,96.2114015614383,1.6798816145648,0.17416995189412,222.333864290531,0.0167690195259063,0.310907251611455,"DR_Sym","Sym","831","D"
"./831_21_Intensity_Chroma_Hue.txt","./831_21_Intensity_Chroma_Hue.txt",8659.48801209259,0.0784094105627781,0.0308021611086069,0.167194545775656,0.72359388255296,0.692791721444353,0.0887851352128773,0.698462974541425,0.127533484632295,7.30713041602705,97.307130416027,1.69901338821635,0.134577297424203,168.877600174732,0.0124996422330497,0.301537025458575,"DR_Sym","Sym","831","D"
